date,latitude,longitude,temp_max,temp_min,temp_mean,precipitation,rain,snowfall,precipitation_hours,wind_speed_max,wind_gusts_max,wind_direction,radiation,evapotranspiration,source,fetched_at,location_name,country
2025-11-26,-25.9692,32.5732,29.0,19.8,24.4,1.1,1.1,0.0,5.0,15.1,36.4,45,23.72,4.69,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-11-27,-25.9692,32.5732,32.0,22.4,26.6,0.0,0.0,0.0,0.0,12.6,28.4,84,26.14,5.43,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-11-28,-25.9692,32.5732,28.8,22.7,24.9,38.6,38.6,0.0,20.0,14.1,27.0,137,18.27,3.67,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-11-29,-25.9692,32.5732,31.6,22.0,25.5,31.9,31.9,0.0,12.0,31.1,59.4,23,24.94,5.14,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-11-30,-25.9692,32.5732,29.2,21.0,24.3,0.0,0.0,0.0,0.0,23.6,44.6,179,25.49,5.71,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-01,-25.9692,32.5732,26.9,18.9,22.9,0.2,0.2,0.0,2.0,11.4,24.1,131,23.61,4.69,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-02,-25.9692,32.5732,30.7,19.2,24.1,4.8,4.8,0.0,3.0,17.1,37.1,41,28.34,5.62,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-03,-25.9692,32.5732,25.5,20.3,22.8,1.8,1.8,0.0,10.0,25.7,50.0,167,20.7,4.11,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-04,-25.9692,32.5732,25.9,18.9,22.7,1.4,1.4,0.0,8.0,14.5,31.7,123,27.06,5.25,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-05,-25.9692,32.5732,31.0,19.2,24.7,0.0,0.0,0.0,0.0,17.6,36.4,16,30.2,6.18,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-06,-25.9692,32.5732,32.5,21.2,26.0,0.0,0.0,0.0,0.0,15.1,34.2,79,27.12,5.86,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-07,-25.9692,32.5732,27.0,21.5,24.2,5.8,5.8,0.0,10.0,16.2,34.9,160,20.08,3.99,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-08,-25.9692,32.5732,33.0,21.7,26.6,0.1,0.1,0.0,1.0,17.2,31.7,16,25.2,5.59,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-09,-25.9692,32.5732,35.0,22.7,28.1,0.0,0.0,0.0,0.0,17.7,36.4,42,30.27,6.79,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-10,-25.9692,32.5732,27.6,22.2,24.6,2.3,2.3,0.0,6.0,27.5,56.2,174,18.1,4.12,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-11,-25.9692,32.5732,27.0,20.9,23.7,2.7,2.7,0.0,4.0,17.0,38.9,133,25.04,4.88,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-12,-25.9692,32.5732,29.9,21.0,25.4,1.3,1.3,0.0,8.0,21.5,44.6,37,28.17,5.66,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-13,-25.9692,32.5732,34.8,23.8,27.7,1.8,1.8,0.0,5.0,27.0,49.3,46,27.68,6.5,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-14,-25.9692,32.5732,25.0,21.1,22.9,17.0,17.0,0.0,18.0,23.9,49.3,187,12.25,2.51,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-15,-25.9692,32.5732,29.2,20.9,25.0,0.1,0.1,0.0,1.0,13.8,31.7,102,28.36,5.42,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-16,-25.9692,32.5732,30.0,22.6,26.0,0.0,0.0,0.0,0.0,16.8,36.4,46,29.4,5.89,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-17,-25.9692,32.5732,35.5,23.6,28.5,9.3,9.3,0.0,3.0,31.2,55.4,22,29.19,6.61,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-18,-25.9692,32.5732,26.9,22.6,24.2,5.1,5.1,0.0,18.0,25.1,51.5,176,14.19,3.09,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-19,-25.9692,32.5732,27.4,22.0,24.6,2.4,2.4,0.0,11.0,19.4,41.8,162,19.7,4.04,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-20,-25.9692,32.5732,28.6,22.2,25.1,3.4,3.4,0.0,9.0,17.6,35.3,116,22.61,4.43,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-21,-25.9692,32.5732,27.3,22.1,24.1,10.2,10.2,0.0,24.0,16.8,33.5,114,14.2,2.91,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-22,-25.9692,32.5732,27.6,22.3,24.3,4.1,4.1,0.0,12.0,14.7,31.3,126,15.54,3.28,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-23,-25.9692,32.5732,29.4,21.0,25.5,0.8,0.8,0.0,5.0,15.9,34.6,74,29.3,5.73,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-24,-25.9692,32.5732,30.4,22.4,25.9,3.6,3.6,0.0,9.0,19.7,45.0,150,27.93,5.49,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-25,-25.9692,32.5732,28.1,22.1,24.9,1.5,1.5,0.0,4.0,24.9,49.3,174,20.78,4.53,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-26,-25.9692,32.5732,29.0,20.2,25.0,0.0,0.0,0.0,0.0,16.5,35.3,138,28.62,5.71,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-27,-25.9692,32.5732,27.8,23.1,25.3,1.4,1.4,0.0,6.0,18.3,41.0,122,24.88,5.0,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-28,-25.9692,32.5732,28.4,22.9,25.1,8.4,8.4,0.0,12.0,17.5,37.4,79,21.08,4.43,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-29,-25.9692,32.5732,27.4,22.5,24.9,7.7,7.7,0.0,13.0,18.6,38.5,115,22.14,4.6,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-30,-25.9692,32.5732,28.1,20.9,24.5,0.1,0.1,0.0,1.0,16.8,33.8,98,29.98,6.09,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2025-12-31,-25.9692,32.5732,29.2,21.6,25.1,0.0,0.0,0.0,0.0,19.0,40.3,47,22.52,5.11,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-01,-25.9692,32.5732,31.0,22.0,25.9,2.1,2.1,0.0,5.0,19.3,39.6,24,20.87,4.65,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-02,-25.9692,32.5732,29.5,21.2,25.2,10.5,10.5,0.0,12.0,16.7,38.9,156,28.42,5.61,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-03,-25.9692,32.5732,30.3,21.4,25.2,0.5,0.5,0.0,3.0,17.2,37.1,178,22.55,4.9,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-04,-25.9692,32.5732,29.2,20.9,24.6,0.1,0.1,0.0,1.0,18.3,40.7,155,27.5,5.58,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-05,-25.9692,32.5732,26.4,21.9,24.0,24.0,24.0,0.0,9.0,11.1,26.6,116,13.29,2.66,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-06,-25.9692,32.5732,31.3,20.8,26.2,0.0,0.0,0.0,0.0,15.2,33.1,41,29.17,5.86,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-07,-25.9692,32.5732,33.3,23.5,27.5,2.0,2.0,0.0,2.0,25.6,54.0,136,26.8,5.96,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-08,-25.9692,32.5732,29.0,23.8,25.9,4.8,4.8,0.0,6.0,19.2,40.3,165,17.73,3.88,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-09,-25.9692,32.5732,30.5,22.1,26.3,1.0,1.0,0.0,4.0,21.7,44.3,110,29.4,5.9,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-10,-25.9692,32.5732,27.6,22.6,24.3,32.1,32.1,0.0,23.0,24.9,51.5,158,18.4,3.32,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-11,-25.9692,32.5732,27.0,22.6,24.2,28.5,28.5,0.0,23.0,16.9,38.9,145,13.26,2.6,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-12,-25.9692,32.5732,26.7,22.1,24.0,51.5,51.5,0.0,19.0,14.1,39.2,141,9.59,1.94,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-13,-25.9692,32.5732,26.9,22.5,24.3,21.9,21.9,0.0,22.0,9.9,27.4,105,8.59,1.76,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-14,-25.9692,32.5732,26.3,21.4,23.8,55.1,55.1,0.0,23.0,13.6,32.4,76,8.07,1.66,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-15,-25.9692,32.5732,26.4,21.8,23.9,38.6,38.6,0.0,24.0,15.2,28.8,60,5.75,1.24,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-16,-25.9692,32.5732,25.2,23.0,24.3,64.6,64.6,0.0,24.0,19.1,36.0,88,3.92,0.91,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2026-01-17,-25.9692,32.5732,25.4,23.2,24.2,77.0,77.0,0.0,24.0,15.3,27.7,113,4.17,0.98,open_meteo,2026-01-17T20:01:15.061441,Maputo,Mozambique
2020-01-01,-15.3875,28.3228,28.0,19.6,23.3,4.8,4.8,0.0,11.0,12.3,27.4,42,19.83,4.24,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-02,-15.3875,28.3228,27.6,19.8,23.6,2.2,2.2,0.0,10.0,13.6,31.7,58,24.86,5.09,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-03,-15.3875,28.3228,27.4,18.8,23.0,7.4,7.4,0.0,16.0,12.3,32.4,56,24.72,5.01,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-04,-15.3875,28.3228,28.8,19.1,22.9,0.8,0.8,0.0,5.0,11.6,31.0,47,24.09,4.77,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-05,-15.3875,28.3228,27.8,19.1,22.4,5.9,5.9,0.0,5.0,12.3,30.6,281,23.49,4.59,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-06,-15.3875,28.3228,28.2,18.9,23.1,6.5,6.5,0.0,6.0,12.0,25.2,266,21.07,4.45,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-07,-15.3875,28.3228,26.8,18.3,22.0,6.5,6.5,0.0,9.0,12.6,37.4,299,18.14,3.68,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-08,-15.3875,28.3228,26.7,18.8,22.2,4.7,4.7,0.0,6.0,14.2,32.4,301,18.01,3.71,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-09,-15.3875,28.3228,25.2,18.6,21.4,12.7,12.7,0.0,11.0,13.5,31.3,279,16.97,3.29,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-10,-15.3875,28.3228,25.3,18.0,21.7,1.9,1.9,0.0,9.0,9.2,24.8,312,14.95,3.02,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-11,-15.3875,28.3228,23.8,18.4,20.5,22.0,22.0,0.0,14.0,19.2,43.2,287,18.24,3.28,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-12,-15.3875,28.3228,25.8,18.5,21.4,0.5,0.5,0.0,5.0,14.2,35.6,266,20.2,3.95,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-13,-15.3875,28.3228,23.7,18.2,20.5,28.7,28.7,0.0,14.0,9.8,22.3,9,14.48,2.79,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-14,-15.3875,28.3228,23.6,18.2,20.3,26.0,26.0,0.0,18.0,14.1,27.0,60,10.58,2.11,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-15,-15.3875,28.3228,25.5,18.1,20.3,65.6,65.6,0.0,18.0,11.7,27.4,188,15.54,3.06,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-16,-15.3875,28.3228,23.5,18.0,20.4,17.0,17.0,0.0,20.0,11.6,26.3,30,13.82,2.67,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-17,-15.3875,28.3228,25.6,19.0,20.9,19.0,19.0,0.0,16.0,19.2,42.8,17,15.65,2.94,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-18,-15.3875,28.3228,25.5,19.1,21.3,11.2,11.2,0.0,21.0,17.5,40.7,321,15.89,3.06,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-19,-15.3875,28.3228,27.4,18.5,22.1,2.6,2.6,0.0,11.0,20.8,40.7,291,17.55,3.63,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-20,-15.3875,28.3228,25.1,19.1,21.8,1.9,1.9,0.0,10.0,17.6,42.1,252,18.96,3.61,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-21,-15.3875,28.3228,25.8,18.6,20.8,8.8,8.8,0.0,13.0,16.9,33.8,127,16.78,3.17,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-22,-15.3875,28.3228,25.8,17.7,20.8,0.9,0.9,0.0,7.0,16.2,34.6,92,18.23,3.62,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-23,-15.3875,28.3228,26.6,17.1,21.6,0.1,0.1,0.0,1.0,14.9,31.0,75,26.56,5.19,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-24,-15.3875,28.3228,25.6,16.9,21.2,0.2,0.2,0.0,2.0,18.9,43.9,79,26.97,5.15,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-25,-15.3875,28.3228,26.0,16.2,20.9,0.2,0.2,0.0,2.0,22.7,45.7,80,25.78,5.04,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-26,-15.3875,28.3228,27.2,16.7,21.7,0.0,0.0,0.0,0.0,14.4,33.1,76,27.82,5.37,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-27,-15.3875,28.3228,29.5,17.1,22.7,0.5,0.5,0.0,5.0,13.8,30.6,87,26.64,5.47,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-28,-15.3875,28.3228,25.8,18.5,21.8,5.9,5.9,0.0,13.0,17.3,35.3,101,23.62,4.71,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-29,-15.3875,28.3228,26.0,17.5,21.4,1.4,1.4,0.0,8.0,23.9,49.7,97,24.15,4.83,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-30,-15.3875,28.3228,23.4,18.4,20.1,22.1,22.1,0.0,16.0,20.2,42.5,97,13.44,2.66,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-01-31,-15.3875,28.3228,22.9,17.2,19.7,19.7,19.7,0.0,15.0,25.6,51.1,92,14.8,2.85,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-01,-15.3875,28.3228,24.0,17.2,20.3,2.2,2.2,0.0,8.0,24.7,51.8,82,20.4,3.89,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-02,-15.3875,28.3228,25.1,16.8,20.6,0.1,0.1,0.0,1.0,26.6,53.6,83,23.47,4.59,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-03,-15.3875,28.3228,25.2,17.0,20.8,1.5,1.5,0.0,7.0,24.1,48.2,88,24.14,4.44,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-04,-15.3875,28.3228,24.8,17.4,21.0,5.5,5.5,0.0,9.0,20.7,42.5,81,19.63,3.77,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-05,-15.3875,28.3228,24.8,18.2,20.9,2.4,2.4,0.0,5.0,20.3,41.4,66,19.81,3.65,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-06,-15.3875,28.3228,24.2,18.0,20.8,7.9,7.9,0.0,13.0,12.5,36.0,47,16.84,3.19,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-07,-15.3875,28.3228,24.5,18.2,21.0,6.6,6.6,0.0,14.0,13.9,37.4,30,20.22,3.75,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-08,-15.3875,28.3228,25.0,18.5,21.0,5.5,5.5,0.0,14.0,15.2,35.3,21,19.96,3.72,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-09,-15.3875,28.3228,23.5,17.9,20.1,22.3,22.3,0.0,19.0,17.3,38.5,3,11.86,2.22,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-10,-15.3875,28.3228,24.2,18.2,20.8,10.3,10.3,0.0,18.0,15.0,47.2,347,15.21,2.9,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-11,-15.3875,28.3228,25.0,18.5,20.9,18.8,18.8,0.0,18.0,23.9,59.4,294,17.78,3.23,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-12,-15.3875,28.3228,24.6,18.5,20.6,4.4,4.4,0.0,13.0,18.2,38.2,233,17.65,3.23,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-13,-15.3875,28.3228,24.1,17.9,20.5,4.0,4.0,0.0,11.0,15.0,33.5,162,19.93,3.69,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-14,-15.3875,28.3228,23.9,18.3,20.5,9.6,9.6,0.0,19.0,23.1,47.2,110,19.04,3.32,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-15,-15.3875,28.3228,25.3,18.2,20.8,4.6,4.6,0.0,12.0,21.9,47.2,31,14.94,2.96,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-16,-15.3875,28.3228,24.5,19.1,21.2,2.2,2.2,0.0,5.0,15.0,32.8,46,16.51,3.1,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-17,-15.3875,28.3228,25.6,18.6,20.9,31.5,31.5,0.0,16.0,9.7,22.7,58,17.71,3.37,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-18,-15.3875,28.3228,25.9,18.1,21.6,1.6,1.6,0.0,7.0,18.8,37.1,79,22.9,4.28,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-19,-15.3875,28.3228,25.9,18.5,21.4,7.4,7.4,0.0,6.0,18.6,41.0,82,23.49,4.35,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-20,-15.3875,28.3228,24.6,18.5,21.2,2.1,2.1,0.0,4.0,13.3,28.8,73,17.7,3.51,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-21,-15.3875,28.3228,26.5,17.1,21.8,1.0,1.0,0.0,7.0,8.6,18.7,99,24.09,4.77,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
2020-02-22,-15.3875,28.3228,27.9,18.1,22.7,0.9,0.9,0.0,5.0,10.2,25.9,66,23.72,4.68,open_meteo,2026-01-17T20:01:16.321858,Lusaka,Zambia
